"","state.code","age","income","residents","education.code","education","metro.size","degree"
"488",23,36,91552,3,39,12,1e+05,"no 4-year degree"
"489",23,6,91552,3,0,0,1e+05,"no 4-year degree"
"490",23,39,65102,4,40,13,1e+05,"no 4-year degree"
"491",23,42,65102,4,43,16,1e+05,"4-year degree"
"492",23,6,65102,4,0,0,1e+05,"no 4-year degree"
"493",23,5,65102,4,0,0,1e+05,"no 4-year degree"
"494",23,52,208298,4,42,14,1e+05,"no 4-year degree"
"495",23,23,208298,4,39,12,1e+05,"no 4-year degree"
"496",23,17,208298,4,36,10,1e+05,"no 4-year degree"
"497",23,17,208298,4,36,10,1e+05,"no 4-year degree"
"498",23,38,121097,5,40,13,1e+05,"no 4-year degree"
"499",23,35,121097,5,43,16,1e+05,"4-year degree"
"500",23,17,121097,5,36,10,1e+05,"no 4-year degree"
"501",23,13,121097,5,0,0,1e+05,"no 4-year degree"
"502",23,1,121097,5,0,0,1e+05,"no 4-year degree"
"503",23,75,44882,1,39,12,5e+05,"no 4-year degree"
"504",23,63,9282,1,39,12,5e+05,"no 4-year degree"
"505",23,72,7182,1,39,12,5e+05,"no 4-year degree"
"506",23,85,43574,2,44,18,5e+05,"4-year degree"
"507",23,85,43574,2,43,16,5e+05,"4-year degree"
"508",23,79,151121,2,41,14,5e+05,"no 4-year degree"
"509",23,80,151121,2,39,12,5e+05,"no 4-year degree"
"510",23,39,86501,3,40,13,5e+05,"no 4-year degree"
"511",23,36,86501,3,39,12,5e+05,"no 4-year degree"
"512",23,19,86501,3,37,11,5e+05,"no 4-year degree"
"513",23,34,185503,4,46,20,5e+05,"4-year degree"
"514",23,31,185503,4,46,20,5e+05,"4-year degree"
"515",23,3,185503,4,0,0,5e+05,"no 4-year degree"
"516",23,1,185503,4,0,0,5e+05,"no 4-year degree"
"517",23,37,152521,3,44,18,5e+05,"4-year degree"
"518",23,37,152521,3,43,16,5e+05,"4-year degree"
"519",23,1,152521,3,0,0,5e+05,"no 4-year degree"
"520",23,29,74010,1,44,18,5e+05,"4-year degree"
"521",23,30,264412,2,46,20,5e+05,"4-year degree"
"522",23,29,264412,2,44,18,5e+05,"4-year degree"
"523",23,85,99699,3,40,13,5e+05,"no 4-year degree"
"524",23,76,99699,3,42,14,5e+05,"no 4-year degree"
"525",23,46,99699,3,41,14,5e+05,"no 4-year degree"
"526",23,55,129745,3,44,18,5e+05,"4-year degree"
"527",23,55,129745,3,44,18,5e+05,"4-year degree"
"528",23,21,129745,3,42,14,5e+05,"no 4-year degree"
"529",23,67,31561,2,43,16,5e+05,"4-year degree"
"530",23,66,31561,2,43,16,5e+05,"4-year degree"
"531",23,26,70000,1,40,13,5e+05,"no 4-year degree"
"532",23,37,132000,4,44,18,5e+05,"4-year degree"
"533",23,37,132000,4,44,18,5e+05,"4-year degree"
"534",23,4,132000,4,0,0,5e+05,"no 4-year degree"
"535",23,1,132000,4,0,0,5e+05,"no 4-year degree"
"536",23,49,91030,4,39,12,5e+05,"no 4-year degree"
"537",23,50,91030,4,39,12,5e+05,"no 4-year degree"
"538",23,18,91030,4,38,11,5e+05,"no 4-year degree"
"539",23,14,91030,4,0,0,5e+05,"no 4-year degree"
"540",23,58,250091,2,46,20,5e+05,"4-year degree"
"541",23,64,250091,2,43,16,5e+05,"4-year degree"
"542",23,43,94222,3,44,18,5e+05,"4-year degree"
"543",23,33,94222,3,44,18,5e+05,"4-year degree"
"544",23,2,94222,3,0,0,5e+05,"no 4-year degree"
"545",23,33,52002,3,44,18,5e+05,"4-year degree"
"546",23,0,52002,3,0,0,5e+05,"no 4-year degree"
"547",23,34,52002,3,43,16,5e+05,"4-year degree"
"548",23,80,21809,1,39,12,5e+05,"no 4-year degree"
"549",23,67,91642,1,44,18,5e+05,"4-year degree"
"550",23,72,49426,2,43,16,5e+05,"4-year degree"
"551",23,62,49426,2,44,18,5e+05,"4-year degree"
"552",23,80,141424,2,43,16,5e+05,"4-year degree"
"553",23,77,141424,2,44,18,5e+05,"4-year degree"
"554",23,85,74707,2,41,14,5e+05,"no 4-year degree"
"555",23,61,74707,2,40,13,5e+05,"no 4-year degree"
"556",23,78,51081,2,39,12,5e+05,"no 4-year degree"
"557",23,80,51081,2,39,12,5e+05,"no 4-year degree"
"558",23,74,24088,2,44,18,5e+05,"4-year degree"
"559",23,73,24088,2,44,18,5e+05,"4-year degree"
"560",23,80,26264,1,40,13,5e+05,"no 4-year degree"
"561",23,66,248654,2,42,14,5e+05,"no 4-year degree"
"562",23,63,248654,2,43,16,5e+05,"4-year degree"
"563",23,62,76060,3,43,16,5e+05,"4-year degree"
"564",23,37,76060,3,41,14,5e+05,"no 4-year degree"
"565",23,7,76060,3,0,0,5e+05,"no 4-year degree"
"566",23,29,123101,3,39,12,5e+05,"no 4-year degree"
"567",23,61,123101,3,39,12,5e+05,"no 4-year degree"
"568",23,61,123101,3,39,12,5e+05,"no 4-year degree"
"569",23,42,85328,3,39,12,5e+05,"no 4-year degree"
"570",23,43,85328,3,39,12,5e+05,"no 4-year degree"
"571",23,3,85328,3,0,0,5e+05,"no 4-year degree"
"572",23,70,245334,1,46,20,5e+05,"4-year degree"
"573",23,52,92102,2,40,13,5e+05,"no 4-year degree"
"574",23,52,92102,2,40,13,5e+05,"no 4-year degree"
"575",23,33,77815,5,39,12,5e+05,"no 4-year degree"
"576",23,9,77815,5,0,0,5e+05,"no 4-year degree"
"577",23,7,77815,5,0,0,5e+05,"no 4-year degree"
"578",23,2,77815,5,0,0,5e+05,"no 4-year degree"
"579",23,46,77815,5,39,12,5e+05,"no 4-year degree"
"580",23,59,177013,2,43,16,5e+05,"4-year degree"
"581",23,45,177013,2,40,13,5e+05,"no 4-year degree"
"582",23,39,97255,6,43,16,5e+05,"4-year degree"
"583",23,41,97255,6,43,16,5e+05,"4-year degree"
"584",23,10,97255,6,0,0,5e+05,"no 4-year degree"
"585",23,9,97255,6,0,0,5e+05,"no 4-year degree"
"586",23,6,97255,6,0,0,5e+05,"no 4-year degree"
"587",23,4,97255,6,0,0,5e+05,"no 4-year degree"
"588",23,59,65712,1,43,16,5e+05,"4-year degree"
"589",23,85,41756,2,45,20,5e+05,"4-year degree"
"590",23,85,41756,2,43,16,5e+05,"4-year degree"
"591",23,49,70613,2,39,12,5e+05,"no 4-year degree"
"592",23,75,70613,2,32,4,5e+05,"no 4-year degree"
"593",23,54,66211,3,43,16,5e+05,"4-year degree"
"594",23,52,66211,3,43,16,5e+05,"4-year degree"
"595",23,17,66211,3,36,10,5e+05,"no 4-year degree"
"596",23,76,78109,2,42,14,5e+05,"no 4-year degree"
"597",23,78,78109,2,45,20,5e+05,"4-year degree"
"598",23,63,9200,2,39,12,5e+05,"no 4-year degree"
"599",23,37,9200,2,39,12,5e+05,"no 4-year degree"
"600",23,41,110010,4,43,16,5e+05,"4-year degree"
"601",23,6,110010,4,0,0,5e+05,"no 4-year degree"
"602",23,4,110010,4,0,0,5e+05,"no 4-year degree"
"603",23,37,110010,4,43,16,5e+05,"4-year degree"
"604",23,55,285007,2,45,20,5e+05,"4-year degree"
"605",23,54,285007,2,43,16,5e+05,"4-year degree"
"606",23,78,73984,1,43,16,5e+05,"4-year degree"
"607",23,64,112226,2,42,14,5e+05,"no 4-year degree"
"608",23,66,112226,2,43,16,5e+05,"4-year degree"
"609",23,42,237121,4,43,16,5e+05,"4-year degree"
"610",23,37,237121,4,43,16,5e+05,"4-year degree"
"611",23,6,237121,4,0,0,5e+05,"no 4-year degree"
"612",23,3,237121,4,0,0,5e+05,"no 4-year degree"
"613",23,43,207029,4,44,18,5e+05,"4-year degree"
"614",23,45,207029,4,44,18,5e+05,"4-year degree"
"615",23,8,207029,4,0,0,5e+05,"no 4-year degree"
"616",23,5,207029,4,0,0,5e+05,"no 4-year degree"
"617",23,34,315402,3,43,16,5e+05,"4-year degree"
"618",23,29,315402,3,43,16,5e+05,"4-year degree"
"619",23,10,315402,3,0,0,5e+05,"no 4-year degree"
"620",23,45,47035,2,42,14,5e+05,"no 4-year degree"
"621",23,9,47035,2,0,0,5e+05,"no 4-year degree"
"622",23,65,65032,1,44,18,5e+05,"4-year degree"
"623",23,42,66131,4,44,18,5e+05,"4-year degree"
"624",23,50,66131,4,44,18,5e+05,"4-year degree"
"625",23,12,66131,4,0,0,5e+05,"no 4-year degree"
"626",23,8,66131,4,0,0,5e+05,"no 4-year degree"
"627",23,65,16549,1,43,16,5e+05,"4-year degree"
"628",23,69,191108,2,44,18,5e+05,"4-year degree"
"629",23,65,191108,2,41,14,5e+05,"no 4-year degree"
"630",23,72,121334,2,43,16,5e+05,"4-year degree"
"631",23,72,121334,2,43,16,5e+05,"4-year degree"
"632",23,35,123012,2,43,16,5e+05,"4-year degree"
"633",23,41,123012,2,44,18,5e+05,"4-year degree"
"634",23,50,47894,5,39,12,5e+05,"no 4-year degree"
"635",23,54,47894,5,37,11,5e+05,"no 4-year degree"
"636",23,24,47894,5,39,12,5e+05,"no 4-year degree"
"637",23,12,47894,5,0,0,5e+05,"no 4-year degree"
"638",23,12,47894,5,0,0,5e+05,"no 4-year degree"
"639",23,48,260875,3,43,16,5e+05,"4-year degree"
"640",23,49,260875,3,39,12,5e+05,"no 4-year degree"
"641",23,9,260875,3,0,0,5e+05,"no 4-year degree"
"642",23,64,146501,5,39,12,5e+05,"no 4-year degree"
"643",23,52,146501,5,42,14,5e+05,"no 4-year degree"
"644",23,22,146501,5,39,12,5e+05,"no 4-year degree"
"645",23,18,146501,5,38,11,5e+05,"no 4-year degree"
"646",23,16,146501,5,34,8,5e+05,"no 4-year degree"
"647",23,42,86703,3,40,13,5e+05,"no 4-year degree"
"648",23,20,86703,3,39,12,5e+05,"no 4-year degree"
"649",23,18,86703,3,39,12,5e+05,"no 4-year degree"
"650",23,62,44390,2,39,12,5e+05,"no 4-year degree"
"651",23,52,44390,2,40,13,5e+05,"no 4-year degree"
"652",23,51,99205,4,43,16,5e+05,"4-year degree"
"653",23,51,99205,4,41,14,5e+05,"no 4-year degree"
"654",23,19,99205,4,40,13,5e+05,"no 4-year degree"
"655",23,18,99205,4,37,11,5e+05,"no 4-year degree"
"656",23,58,14000,1,39,12,5e+05,"no 4-year degree"
"657",23,65,59011,1,39,12,5e+05,"no 4-year degree"
"658",23,52,71793,1,39,12,5e+05,"no 4-year degree"
"659",23,54,95309,2,40,13,5e+05,"no 4-year degree"
"660",23,65,95309,2,39,12,5e+05,"no 4-year degree"
"661",23,58,184086,3,43,16,5e+05,"4-year degree"
"662",23,64,184086,3,39,12,5e+05,"no 4-year degree"
"663",23,80,184086,3,39,12,5e+05,"no 4-year degree"
"664",23,59,143533,2,44,18,5e+05,"4-year degree"
"665",23,61,143533,2,39,12,5e+05,"no 4-year degree"
"666",23,74,69898,3,39,12,5e+05,"no 4-year degree"
"667",23,74,69898,3,35,9,5e+05,"no 4-year degree"
"668",23,24,69898,3,40,13,5e+05,"no 4-year degree"
"669",23,46,70802,4,41,14,5e+05,"no 4-year degree"
"670",23,42,70802,4,43,16,5e+05,"4-year degree"
"671",23,20,70802,4,40,13,5e+05,"no 4-year degree"
"672",23,18,70802,4,38,11,5e+05,"no 4-year degree"
"673",23,55,110384,1,44,18,5e+05,"4-year degree"
"674",23,53,165000,2,43,16,5e+05,"4-year degree"
"675",23,51,165000,2,39,12,5e+05,"no 4-year degree"
"676",23,25,44183,1,43,16,5e+05,"4-year degree"
"677",23,26,40847,1,44,18,5e+05,"4-year degree"
"678",23,37,105994,3,43,16,5e+05,"4-year degree"
"679",23,17,105994,3,37,11,5e+05,"no 4-year degree"
"680",23,35,105994,3,43,16,5e+05,"4-year degree"
"681",23,29,171000,2,44,18,5e+05,"4-year degree"
"682",23,34,171000,2,43,16,5e+05,"4-year degree"
"683",23,44,123680,4,39,12,5e+05,"no 4-year degree"
"684",23,40,123680,4,39,12,5e+05,"no 4-year degree"
"685",23,28,123680,4,39,12,5e+05,"no 4-year degree"
"686",23,20,123680,4,39,12,5e+05,"no 4-year degree"
"687",23,42,184785,4,44,18,5e+05,"4-year degree"
"688",23,40,184785,4,44,18,5e+05,"4-year degree"
"689",23,6,184785,4,0,0,5e+05,"no 4-year degree"
"690",23,3,184785,4,0,0,5e+05,"no 4-year degree"
"691",23,47,0,3,39,12,5e+05,"no 4-year degree"
"692",23,12,0,3,0,0,5e+05,"no 4-year degree"
"693",23,8,0,3,0,0,5e+05,"no 4-year degree"
"694",23,35,89010,5,39,12,5e+05,"no 4-year degree"
"695",23,36,89010,5,39,12,5e+05,"no 4-year degree"
"696",23,12,89010,5,0,0,5e+05,"no 4-year degree"
"697",23,8,89010,5,0,0,5e+05,"no 4-year degree"
"698",23,2,89010,5,0,0,5e+05,"no 4-year degree"
"699",23,34,17000,2,39,12,5e+05,"no 4-year degree"
"700",23,5,17000,2,0,0,5e+05,"no 4-year degree"
"701",23,26,25000,2,38,11,5e+05,"no 4-year degree"
"702",23,1,25000,2,0,0,5e+05,"no 4-year degree"
"703",23,24,41000,2,36,10,5e+05,"no 4-year degree"
"704",23,27,41000,2,40,13,5e+05,"no 4-year degree"
"705",23,56,127046,4,43,16,5e+05,"4-year degree"
"706",23,58,127046,4,43,16,5e+05,"4-year degree"
"707",23,30,127046,4,39,12,5e+05,"no 4-year degree"
"708",23,6,127046,4,0,0,5e+05,"no 4-year degree"
"709",23,25,199001,2,43,16,5e+05,"4-year degree"
"710",23,24,199001,2,43,16,5e+05,"4-year degree"
"711",23,41,172124,5,43,16,5e+05,"4-year degree"
"712",23,41,172124,5,43,16,5e+05,"4-year degree"
"713",23,11,172124,5,0,0,5e+05,"no 4-year degree"
"714",23,69,172124,5,39,12,5e+05,"no 4-year degree"
"715",23,69,172124,5,39,12,5e+05,"no 4-year degree"
"716",23,46,262175,4,43,16,5e+05,"4-year degree"
"717",23,46,262175,4,44,18,5e+05,"4-year degree"
"718",23,14,262175,4,0,0,5e+05,"no 4-year degree"
"719",23,11,262175,4,0,0,5e+05,"no 4-year degree"
"720",23,36,238340,4,44,18,5e+05,"4-year degree"
"721",23,37,238340,4,43,16,5e+05,"4-year degree"
"722",23,6,238340,4,0,0,5e+05,"no 4-year degree"
"723",23,4,238340,4,0,0,5e+05,"no 4-year degree"
"724",23,35,125098,4,44,18,5e+05,"4-year degree"
"725",23,35,125098,4,43,16,5e+05,"4-year degree"
"726",23,5,125098,4,0,0,5e+05,"no 4-year degree"
"727",23,2,125098,4,0,0,5e+05,"no 4-year degree"
"728",23,56,113911,2,43,16,5e+05,"4-year degree"
"729",23,18,113911,2,40,13,5e+05,"no 4-year degree"
"730",23,43,70622,5,43,16,5e+05,"4-year degree"
"731",23,13,70622,5,0,0,5e+05,"no 4-year degree"
"732",23,11,70622,5,0,0,5e+05,"no 4-year degree"
"733",23,9,70622,5,0,0,5e+05,"no 4-year degree"
"734",23,6,70622,5,0,0,5e+05,"no 4-year degree"
"735",23,50,187002,4,46,20,5e+05,"4-year degree"
"736",23,50,187002,4,44,18,5e+05,"4-year degree"
"737",23,17,187002,4,36,10,5e+05,"no 4-year degree"
"738",23,13,187002,4,0,0,5e+05,"no 4-year degree"
"739",23,47,200215,4,44,18,5e+05,"4-year degree"
"740",23,52,200215,4,44,18,5e+05,"4-year degree"
"741",23,19,200215,4,39,12,5e+05,"no 4-year degree"
"742",23,14,200215,4,0,0,5e+05,"no 4-year degree"
"743",23,42,16080,2,43,16,5e+05,"4-year degree"
"744",23,13,16080,2,0,0,5e+05,"no 4-year degree"
"745",23,29,134034,3,39,12,5e+05,"no 4-year degree"
"746",23,4,134034,3,0,0,5e+05,"no 4-year degree"
"747",23,26,134034,3,41,14,5e+05,"no 4-year degree"
"748",23,58,33486,2,39,12,5e+05,"no 4-year degree"
"749",23,27,33486,2,40,13,5e+05,"no 4-year degree"
"750",23,50,89000,5,43,16,5e+05,"4-year degree"
"751",23,59,89000,5,43,16,5e+05,"4-year degree"
"752",23,20,89000,5,40,13,5e+05,"no 4-year degree"
"753",23,18,89000,5,39,12,5e+05,"no 4-year degree"
"754",23,16,89000,5,36,10,5e+05,"no 4-year degree"
"755",23,49,230914,5,43,16,5e+05,"4-year degree"
"756",23,49,230914,5,43,16,5e+05,"4-year degree"
"757",23,18,230914,5,36,10,5e+05,"no 4-year degree"
"758",23,14,230914,5,0,0,5e+05,"no 4-year degree"
"759",23,13,230914,5,0,0,5e+05,"no 4-year degree"
"760",23,48,75000,4,44,18,5e+05,"4-year degree"
"761",23,48,75000,4,44,18,5e+05,"4-year degree"
"762",23,13,75000,4,0,0,5e+05,"no 4-year degree"
"763",23,8,75000,4,0,0,5e+05,"no 4-year degree"
"764",23,48,81250,2,43,16,5e+05,"4-year degree"
"765",23,18,81250,2,39,12,5e+05,"no 4-year degree"
"766",23,57,123135,4,40,13,5e+05,"no 4-year degree"
"767",23,64,123135,4,41,14,5e+05,"no 4-year degree"
"768",23,18,123135,4,39,12,5e+05,"no 4-year degree"
"769",23,2,123135,4,0,0,5e+05,"no 4-year degree"
"770",23,57,100002,4,43,16,5e+05,"4-year degree"
"771",23,64,100002,4,39,12,5e+05,"no 4-year degree"
"772",23,11,100002,4,0,0,5e+05,"no 4-year degree"
"773",23,10,100002,4,0,0,5e+05,"no 4-year degree"
"774",23,65,3687,2,40,13,5e+05,"no 4-year degree"
"775",23,64,3687,2,39,12,5e+05,"no 4-year degree"
"776",23,37,273260,4,43,16,5e+05,"4-year degree"
"777",23,38,273260,4,43,16,5e+05,"4-year degree"
"778",23,6,273260,4,0,0,5e+05,"no 4-year degree"
"779",23,3,273260,4,0,0,5e+05,"no 4-year degree"
"780",23,85,183076,2,43,16,5e+05,"4-year degree"
"781",23,85,183076,2,43,16,5e+05,"4-year degree"
"782",23,69,62007,2,39,12,5e+05,"no 4-year degree"
"783",23,21,62007,2,39,12,5e+05,"no 4-year degree"
"784",23,76,42027,2,39,12,5e+05,"no 4-year degree"
"785",23,72,42027,2,39,12,5e+05,"no 4-year degree"
"786",23,69,26755,2,41,14,5e+05,"no 4-year degree"
"787",23,69,26755,2,39,12,5e+05,"no 4-year degree"
"788",23,62,94551,2,44,18,5e+05,"4-year degree"
"789",23,60,94551,2,43,16,5e+05,"4-year degree"
"790",23,72,266807,2,44,18,5e+05,"4-year degree"
"791",23,71,266807,2,43,16,5e+05,"4-year degree"
"792",23,42,259637,4,44,18,5e+05,"4-year degree"
"793",23,47,259637,4,44,18,5e+05,"4-year degree"
"794",23,8,259637,4,0,0,5e+05,"no 4-year degree"
"795",23,5,259637,4,0,0,5e+05,"no 4-year degree"
"796",23,85,84703,2,43,16,5e+05,"4-year degree"
"797",23,85,84703,2,43,16,5e+05,"4-year degree"
"798",23,62,100613,5,39,12,5e+05,"no 4-year degree"
"799",23,27,100613,5,39,12,5e+05,"no 4-year degree"
"800",23,2,100613,5,0,0,5e+05,"no 4-year degree"
"801",23,67,100613,5,39,12,5e+05,"no 4-year degree"
"802",23,26,100613,5,40,13,5e+05,"no 4-year degree"
"803",23,48,42500,3,42,14,5e+05,"no 4-year degree"
"804",23,8,42500,3,0,0,5e+05,"no 4-year degree"
"805",23,5,42500,3,0,0,5e+05,"no 4-year degree"
"806",23,75,25000,1,41,14,5e+05,"no 4-year degree"
"807",23,60,9132,1,39,12,5e+05,"no 4-year degree"
"808",23,34,170034,2,43,16,5e+05,"4-year degree"
"809",23,35,170034,2,43,16,5e+05,"4-year degree"
"810",23,60,79340,1,39,12,5e+05,"no 4-year degree"
"811",23,65,317152,2,44,18,5e+05,"4-year degree"
"812",23,63,317152,2,43,16,5e+05,"4-year degree"
"813",23,65,31991,2,39,12,5e+05,"no 4-year degree"
"814",23,72,31991,2,43,16,5e+05,"4-year degree"
"815",23,68,93963,3,42,14,5e+05,"no 4-year degree"
"816",23,69,93963,3,42,14,5e+05,"no 4-year degree"
"817",23,19,93963,3,42,14,5e+05,"no 4-year degree"
"818",23,56,93780,3,40,13,5e+05,"no 4-year degree"
"819",23,58,93780,3,34,8,5e+05,"no 4-year degree"
"820",23,20,93780,3,39,12,5e+05,"no 4-year degree"
"821",23,64,301486,2,44,18,5e+05,"4-year degree"
"822",23,61,301486,2,43,16,5e+05,"4-year degree"
"823",23,52,87137,1,41,14,5e+05,"no 4-year degree"
"824",23,75,36435,1,44,18,5e+05,"4-year degree"
"825",23,59,21062,1,40,13,5e+05,"no 4-year degree"
"826",23,42,53377,2,42,14,5e+05,"no 4-year degree"
"827",23,18,53377,2,37,11,5e+05,"no 4-year degree"
"828",23,60,126217,2,43,16,5e+05,"4-year degree"
"829",23,69,126217,2,40,13,5e+05,"no 4-year degree"
"830",23,71,10001,1,39,12,5e+05,"no 4-year degree"
"831",23,52,52302,2,39,12,5e+05,"no 4-year degree"
"832",23,18,52302,2,37,11,5e+05,"no 4-year degree"
"833",23,20,30002,2,39,12,5e+05,"no 4-year degree"
"834",23,20,30002,2,39,12,5e+05,"no 4-year degree"
"835",23,63,202360,2,39,12,5e+05,"no 4-year degree"
"836",23,56,202360,2,39,12,5e+05,"no 4-year degree"
"837",23,58,136863,7,34,8,5e+05,"no 4-year degree"
"838",23,58,136863,7,34,8,5e+05,"no 4-year degree"
"839",23,31,136863,7,39,12,5e+05,"no 4-year degree"
"840",23,24,136863,7,43,16,5e+05,"4-year degree"
"841",23,34,136863,7,34,8,5e+05,"no 4-year degree"
"842",23,36,136863,7,34,8,5e+05,"no 4-year degree"
"843",23,2,136863,7,0,0,5e+05,"no 4-year degree"
"844",23,65,72992,1,43,16,5e+05,"4-year degree"
"845",23,34,112270,2,42,14,5e+05,"no 4-year degree"
"846",23,25,112270,2,42,14,5e+05,"no 4-year degree"
"847",23,34,100015,3,43,16,5e+05,"4-year degree"
"848",23,35,100015,3,43,16,5e+05,"4-year degree"
"849",23,0,100015,3,0,0,5e+05,"no 4-year degree"
"850",23,60,136845,2,41,14,5e+05,"no 4-year degree"
"851",23,59,136845,2,39,12,5e+05,"no 4-year degree"
"852",23,72,141004,3,41,14,5e+05,"no 4-year degree"
"853",23,67,141004,3,39,12,5e+05,"no 4-year degree"
"854",23,44,141004,3,39,12,5e+05,"no 4-year degree"
"855",23,66,42659,2,46,20,5e+05,"4-year degree"
"856",23,63,42659,2,43,16,5e+05,"4-year degree"
"857",23,36,93257,2,40,13,5e+05,"no 4-year degree"
"858",23,37,93257,2,43,16,5e+05,"4-year degree"
"859",23,33,197003,2,45,20,5e+05,"4-year degree"
"860",23,35,197003,2,43,16,5e+05,"4-year degree"
"861",23,66,85302,2,44,18,5e+05,"4-year degree"
"862",23,68,85302,2,39,12,5e+05,"no 4-year degree"
"863",23,37,58000,4,43,16,5e+05,"4-year degree"
"864",23,33,58000,4,41,14,5e+05,"no 4-year degree"
"865",23,5,58000,4,0,0,5e+05,"no 4-year degree"
"866",23,3,58000,4,0,0,5e+05,"no 4-year degree"
"867",23,35,502502,5,44,18,5e+05,"4-year degree"
"868",23,35,502502,5,43,16,5e+05,"4-year degree"
"869",23,2,502502,5,0,0,5e+05,"no 4-year degree"
"870",23,0,502502,5,0,0,5e+05,"no 4-year degree"
"871",23,0,502502,5,0,0,5e+05,"no 4-year degree"
"872",23,80,60942,2,39,12,5e+05,"no 4-year degree"
"873",23,48,60942,2,43,16,5e+05,"4-year degree"
"874",23,31,174511,3,40,13,5e+05,"no 4-year degree"
"875",23,27,174511,3,42,14,5e+05,"no 4-year degree"
"876",23,0,174511,3,0,0,5e+05,"no 4-year degree"
"877",23,37,176221,4,43,16,5e+05,"4-year degree"
"878",23,34,176221,4,43,16,5e+05,"4-year degree"
"879",23,4,176221,4,0,0,5e+05,"no 4-year degree"
"880",23,2,176221,4,0,0,5e+05,"no 4-year degree"
"881",23,70,121940,2,44,18,5e+05,"4-year degree"
"882",23,69,121940,2,44,18,5e+05,"4-year degree"
"883",23,51,32118,2,41,14,5e+05,"no 4-year degree"
"884",23,17,32118,2,37,11,5e+05,"no 4-year degree"
"885",23,71,48501,1,43,16,5e+05,"4-year degree"
"886",23,58,252528,4,39,12,5e+05,"no 4-year degree"
"887",23,57,252528,4,39,12,5e+05,"no 4-year degree"
"888",23,27,252528,4,43,16,5e+05,"4-year degree"
"889",23,18,252528,4,37,11,5e+05,"no 4-year degree"
"890",23,71,52689,1,43,16,5e+05,"4-year degree"
"891",23,41,65028,2,39,12,5e+05,"no 4-year degree"
"892",23,31,65028,2,43,16,5e+05,"4-year degree"
"893",23,51,14982,5,36,10,5e+05,"no 4-year degree"
"894",23,11,14982,5,0,0,5e+05,"no 4-year degree"
"895",23,10,14982,5,0,0,5e+05,"no 4-year degree"
"896",23,8,14982,5,0,0,5e+05,"no 4-year degree"
"897",23,48,14982,5,36,10,5e+05,"no 4-year degree"
"898",23,61,91000,3,39,12,5e+05,"no 4-year degree"
"899",23,58,91000,3,39,12,5e+05,"no 4-year degree"
"900",23,37,91000,3,39,12,5e+05,"no 4-year degree"
"901",23,38,52610,1,43,16,5e+05,"4-year degree"
"902",23,66,74600,2,40,13,5e+05,"no 4-year degree"
"903",23,34,74600,2,40,13,5e+05,"no 4-year degree"
"904",23,59,304487,1,46,20,5e+05,"4-year degree"
"905",23,53,172788,4,43,16,5e+05,"4-year degree"
"906",23,48,172788,4,43,16,5e+05,"4-year degree"
"907",23,19,172788,4,39,12,5e+05,"no 4-year degree"
"908",23,17,172788,4,37,11,5e+05,"no 4-year degree"
"909",23,29,53200,1,39,12,5e+05,"no 4-year degree"
"910",23,47,24001,1,40,13,5e+05,"no 4-year degree"
"911",23,36,43509,3,44,18,5e+05,"4-year degree"
"912",23,12,43509,3,0,0,5e+05,"no 4-year degree"
"913",23,5,43509,3,0,0,5e+05,"no 4-year degree"
"914",23,34,96000,3,39,12,5e+05,"no 4-year degree"
"915",23,30,96000,3,39,12,5e+05,"no 4-year degree"
"916",23,4,96000,3,0,0,5e+05,"no 4-year degree"
"917",23,29,148603,2,40,13,5e+05,"no 4-year degree"
"918",23,32,148603,2,43,16,5e+05,"4-year degree"
"919",23,52,50303,2,39,12,5e+05,"no 4-year degree"
"920",23,49,50303,2,39,12,5e+05,"no 4-year degree"
"921",23,34,19712,4,39,12,5e+05,"no 4-year degree"
"922",23,8,19712,4,0,0,5e+05,"no 4-year degree"
"923",23,4,19712,4,0,0,5e+05,"no 4-year degree"
"924",23,30,19712,4,39,12,5e+05,"no 4-year degree"
"925",23,58,91709,3,39,12,5e+05,"no 4-year degree"
